"","dateTime8601","instrument","action","station","cast","lat","lon","comment","message.ID","cruise","year","month","day","time","dateTime","date","datetime_decimaldoy","speedlog_waterspeedfwd","speedlog_groundspeedfwd"
"333","2024-02-13 12:08:56+00:00","Bongo Net","deploy","MVCO","B20",41.3123,-70.5788,NA,220,"EN712",2024,2,13,"12:08:56",2024-02-13 12:08:56,"2024-02-13 12:08:00+00:00",43.5055556,1.46,1.46
"334","2024-02-13 12:12:57+00:00","Bongo Net","recover","MVCO","B20",41.3139,-70.5805,"12th Bongo. Winch zeroed with weight and bongo at surface. CTD avg SV of 1462 m/s = depth 19m. SV of 1500 m/s = depth 20-21m. Target depth 14m. TDR showed 8m. Target payout 17m. Wire angle ~35 deg at max payout. 17m/min down and 5m/min up. Freshwater rinsed with hose then snow and rain",221,"EN712",2024,2,13,"12:12:57",2024-02-13 12:12:57,"2024-02-13 12:12:00+00:00",43.5083333,1.51,1.51
"335","2024-05-03 18:14:30+00:00","Bongo Net","deploy","L1","B1",41.2076,-70.8918,"There was miss communication with the winch. We wanted wire out to be 26m but the winch only went to 22m wire out.",23,"EN715",2024,5,3,"18:14:30",2024-05-03 18:14:30,"2024-05-03 18:14:00+00:00",123.7597222,1.61,1.61
"336","2024-05-03 18:20:20+00:00","Bongo Net","recover","L1","B1",41.2095,-70.8893,NA,24,"EN715",2024,5,3,"18:20:20",2024-05-03 18:20:20,"2024-05-03 18:20:00+00:00",123.7638889,1.39,1.39
"337","2024-05-04 04:25:07+00:00","Bongo Net","deploy","L2","B2",41.0371,-70.8851,"The ring net got tangled at deployment so we had to pull the nets out of water to fixt it. This took about 5 minutes.",39,"EN715",2024,5,4,"04:25:07",2024-05-04 04:25:07,"2024-05-04 04:25:00+00:00",124.1840278,1.58,1.58
"338","2024-05-04 04:38:11+00:00","Bongo Net","recover","L2","B2",41.0416,-70.8866,NA,40,"EN715",2024,5,4,"04:38:11",2024-05-04 04:38:11,"2024-05-04 04:38:00+00:00",124.1930556,1.43,1.43
"339","2024-05-04 10:18:36+00:00","Bongo Net","deploy","L4","B5",40.6975,-70.8838,NA,61,"EN715",2024,5,4,"10:18:36",2024-05-04 10:18:36,"2024-05-04 10:18:00+00:00",124.4291667,1.3,1.3
"340","2024-05-04 10:25:44+00:00","Bongo Net","recover","L4","B5",40.699,-70.8862,NA,62,"EN715",2024,5,4,"10:25:44",2024-05-04 10:25:44,"2024-05-04 10:25:00+00:00",124.4340278,0.84,0.84
"341","2024-05-04 15:23:27+00:00","Bongo Net","other","L5","B6",40.5197,-70.8848,"Bongo hit bottom on first deployment so we had to do bongo again",65,"EN715",2024,5,4,"15:23:27",2024-05-04 15:23:27,"2024-05-04 15:23:00+00:00",124.6409722,1.61,1.61
"342","2024-05-04 15:44:25+00:00","Bongo Net","deploy","L5","B6",40.526,-70.8862,NA,63,"EN715",2024,5,4,"15:44:25",2024-05-04 15:44:25,"2024-05-04 15:44:00+00:00",124.6555556,1.52,1.52
"343","2024-05-04 15:54:16+00:00","Bongo Net","recover","L5","B6",40.5293,-70.8876,NA,64,"EN715",2024,5,4,"15:54:16",2024-05-04 15:54:16,"2024-05-04 15:54:00+00:00",124.6625,1.74,1.74
"344","2024-05-05 08:19:40+00:00","Bongo Net","deploy","L10","B7",39.9416,-70.8827,NA,95,"EN715",2024,5,5,"08:19:40",2024-05-05 08:19:40,"2024-05-05 08:19:00+00:00",125.3465278,1.6,1.6
"345","2024-05-05 08:46:48+00:00","Bongo Net","recover","L10","B7",39.951,-70.8735,NA,96,"EN715",2024,5,5,"08:46:48",2024-05-05 08:46:48,"2024-05-05 08:46:00+00:00",125.3652778,1.48,1.48
"346","2024-05-05 13:26:36+00:00","Bongo Net","deploy","L11","B10",39.775,-70.8828,NA,108,"EN715",2024,5,5,"13:26:36",2024-05-05 13:26:36,"2024-05-05 13:26:00+00:00",125.5597222,1.25,1.25
"347","2024-05-05 13:50:02+00:00","Bongo Net","recover","L11","B10",39.7793,-70.8744,NA,109,"EN715",2024,5,5,"13:50:02",2024-05-05 13:50:02,"2024-05-05 13:50:00+00:00",125.5763889,1.42,1.42
"348","2024-05-06 04:40:00+00:00","Bongo Net","other","L6","B13",40.3655,-70.8832,"Bongo hit bottom on first deployment so we had to do bongo again. Flowmeter includes start of 1st deployment until end of 2nd deployment.",150,"EN715",2024,5,6,"04:40:00",2024-05-06 04:40:00,"2024-05-06 04:40:00+00:00",126.1944444,1.78,1.78
"349","2024-05-06 05:13:06+00:00","Bongo Net","deploy","L6","B13",40.3668,-70.8676,NA,148,"EN715",2024,5,6,"05:13:06",2024-05-06 05:13:06,"2024-05-06 05:13:00+00:00",126.2173611,1.74,1.74
"350","2024-05-06 05:26:23+00:00","Bongo Net","recover","L6","B13",40.3658,-70.8609,"Flowmeter includes start of 1st deployment until end of 2nd deployment",149,"EN715",2024,5,6,"05:26:23",2024-05-06 05:26:23,"2024-05-06 05:26:00+00:00",126.2263889,2.16,2.16
"351","2024-05-06 07:21:14+00:00","Bongo Net","other","L8","B14",40.1491,-70.8841,"Bongo hit bottom on first deployment so we had to do bongo again",151,"EN715",2024,5,6,"07:21:14",2024-05-06 07:21:14,"2024-05-06 07:21:00+00:00",126.30625,1.46,1.46
"352","2024-05-06 07:55:52+00:00","Bongo Net","deploy","L8","B14",40.1427,-70.8744,NA,155,"EN715",2024,5,6,"07:55:52",2024-05-06 07:55:52,"2024-05-06 07:55:00+00:00",126.3298611,1.6,1.6
"353","2024-05-06 08:07:27+00:00","Bongo Net","recover","L8","B14",40.1417,-70.8707,NA,156,"EN715",2024,5,6,"08:07:27",2024-05-06 08:07:27,"2024-05-06 08:07:00+00:00",126.3381944,1.51,1.51
"354","2024-05-06 19:45:38+00:00","Bongo Net","deploy","L3","B15",40.8768,-70.8919,"Our target depth was 10m above the bottom depth instead of the usual 5m above the bottom. There was very little sample for 100um size fraction.",170,"EN715",2024,5,6,"19:45:38",2024-05-06 19:45:38,"2024-05-06 19:45:00+00:00",126.8229167,1.68,1.68
"355","2024-05-06 19:52:05+00:00","Bongo Net","recover","L3","B15",40.8742,-70.8907,NA,171,"EN715",2024,5,6,"19:52:05",2024-05-06 19:52:05,"2024-05-06 19:52:00+00:00",126.8277778,1.78,1.78
"356","2024-05-07 06:30:54+00:00","Bongo Net","deploy","L9","B18",40.0427,-70.8829,"Our target depth was 10m above the bottom depth instead of the usual 5m above the bottom.",217,"EN715",2024,5,7,"06:30:54",2024-05-07 06:30:54,"2024-05-07 06:30:00+00:00",127.2708333,1.02,1.02
"357","2024-05-07 07:02:45+00:00","Bongo Net","recover","L9","B18",40.057,-70.8826,NA,218,"EN715",2024,5,7,"07:02:45",2024-05-07 07:02:45,"2024-05-07 07:02:00+00:00",127.2930556,1.73,1.73
"358","2024-05-07 09:15:11+00:00","Bongo Net","deploy","L7","B19",40.2561,-70.8793,"We went back to our usual target depth of 5m above the bottom.",219,"EN715",2024,5,7,"09:15:11",2024-05-07 09:15:11,"2024-05-07 09:15:00+00:00",127.3854167,1.47,1.47
"359","2024-05-07 09:27:10+00:00","Bongo Net","recover","L7","B19",40.2552,-70.8751,NA,220,"EN715",2024,5,7,"09:27:10",2024-05-07 09:27:10,"2024-05-07 09:27:00+00:00",127.39375,1.41,1.41
"360","2024-05-08 05:11:06+00:00","Bongo Net","deploy","MVCO","B23",41.3157,-70.5794,NA,244,"EN715",2024,5,8,"05:11:06",2024-05-08 05:11:06,"2024-05-08 05:11:00+00:00",128.2159722,2.06,2.06
"361","2024-05-08 05:14:30+00:00","Bongo Net","recover","MVCO","B23",41.3147,-70.5775,NA,246,"EN715",2024,5,8,"05:14:30",2024-05-08 05:14:30,"2024-05-08 05:14:00+00:00",128.2180556,1.97,1.97
"362","2023-10-11 16:28:57+00:00","Bongo Net","deploy","L1","B1",41.194,-70.878,NA,12,"AR77",2023,10,11,"16:28:57",2023-10-11 16:28:57,"2023-10-11 16:28:42.986000+00:00",NA,1.39,1.66
"363","2023-10-11 16:30:00+00:00","Bongo Net","recover","L1","B1",41.194,-70.878,NA,13,"AR77",2023,10,11,"16:30:00",2023-10-11 16:30:00,"2023-10-11 16:30:42.986000+00:00",NA,1.41,1.38
"364","2023-10-12 03:06:00+00:00","Bongo Net","deploy","L2","B2",41.043,-70.885,NA,18,"AR77",2023,10,12,"03:06:00",2023-10-12 03:06:00,"2023-10-12 03:06:43.026000+00:00",NA,NA,1.34
"365","2023-10-12 03:15:00+00:00","Bongo Net","recover","L2","B2",41.047,-70.886,NA,19,"AR77",2023,10,12,"03:15:00",2023-10-12 03:15:00,"2023-10-12 03:15:43.027000+00:00",NA,NA,1.74
"366","2023-10-12 12:05:46+00:00","Bongo Net","deploy","L5","B5",40.511,-70.882,NA,29,"AR77",2023,10,12,"12:05:46",2023-10-12 12:05:46,"2023-10-12 12:05:43.061000+00:00",NA,NA,1.18
"367","2023-10-12 12:13:03+00:00","Bongo Net","recover","L5","B5",40.508,-70.88,NA,30,"AR77",2023,10,12,"12:13:03",2023-10-12 12:13:03,"2023-10-12 12:13:43.062000+00:00",NA,NA,1.2
"368","2023-10-13 03:27:00+00:00","Bongo Net","deploy","L10","B6",39.941,-70.885,NA,41,"AR77",2023,10,13,"03:27:00",2023-10-13 03:27:00,"2023-10-13 03:27:43.117000+00:00",NA,NA,0.67
"369","2023-10-13 03:48:00+00:00","Bongo Net","recover","L10","B6",39.939,-70.881,NA,42,"AR77",2023,10,13,"03:48:00",2023-10-13 03:48:00,"2023-10-13 03:48:43.118000+00:00",NA,NA,0.56
"370","2023-10-13 10:19:21+00:00","Bongo Net","deploy","L11","B8",39.773,-70.885,NA,97,"AR77",2023,10,13,"10:19:21",2023-10-13 10:19:21,"2023-10-13 10:19:43.142000+00:00",NA,NA,1.09
"371","2023-10-13 10:35:41+00:00","Bongo Net","recover","L11","B8",39.778,-70.887,NA,98,"AR77",2023,10,13,"10:35:41",2023-10-13 10:35:41,"2023-10-13 10:35:43.143000+00:00",NA,NA,1.07
"372","2023-10-13 20:36:00+00:00","Bongo Net","deploy","L6","B10",40.363,-70.884,NA,67,"AR77",2023,10,13,"20:36:00",2023-10-13 20:36:00,"2023-10-13 20:36:43.179000+00:00",NA,NA,1.18
"373","2023-10-13 20:45:00+00:00","Bongo Net","recover","L6","B10",40.364,-70.888,NA,68,"AR77",2023,10,13,"20:45:00",2023-10-13 20:45:00,"2023-10-13 20:45:43.179000+00:00",NA,NA,1.42
"374","2023-10-14 02:14:00+00:00","Bongo Net","deploy","L9","B13",40.029,-70.884,NA,75,"AR77",2023,10,14,"02:14:00",2023-10-14 02:14:00,"2023-10-14 02:14:43.199000+00:00",NA,NA,0.62
"375","2023-10-14 02:40:00+00:00","Bongo Net","recover","L9","B13",40.034,-70.886,NA,76,"AR77",2023,10,14,"02:40:00",2023-10-14 02:40:00,"2023-10-14 02:40:43.201000+00:00",NA,NA,0.16
"376","2023-10-14 08:13:38+00:00","Bongo Net","deploy","L8","B16",40.152,-70.886,NA,99,"AR77",2023,10,14,"08:13:38",2023-10-14 08:13:38,"2023-10-14 08:13:43.222000+00:00",NA,NA,1.48
"377","2023-10-14 08:29:45+00:00","Bongo Net","recover","L8","B16",40.157,-70.887,NA,100,"AR77",2023,10,14,"08:29:45",2023-10-14 08:29:45,"2023-10-14 08:29:43.223000+00:00",NA,NA,1.08
"378","2023-10-14 10:34:42+00:00","Bongo Net","deploy","L7","B17",40.258,-70.884,NA,101,"AR77",2023,10,14,"10:34:42",2023-10-14 10:34:42,"2023-10-14 10:34:43.230000+00:00",NA,NA,1.45
"379","2023-10-14 10:46:27+00:00","Bongo Net","recover","L7","B17",40.261,-70.887,NA,102,"AR77",2023,10,14,"10:46:27",2023-10-14 10:46:27,"2023-10-14 10:46:43.231000+00:00",NA,NA,0.93
"380","2023-10-14 21:16:00+00:00","Bongo Net","deploy","L3","B18",40.863,-70.885,NA,109,"AR77",2023,10,14,"21:16:00",2023-10-14 21:16:00,"2023-10-14 21:16:43.270000+00:00",NA,NA,1.48
"381","2023-10-14 21:21:22+00:00","Bongo Net","recover","L3","B18",40.862,-70.887,NA,110,"AR77",2023,10,14,"21:21:22",2023-10-14 21:21:22,"2023-10-14 21:21:43.270000+00:00",NA,NA,1.45
"382","2023-10-14 22:42:00+00:00","Bongo Net","deploy","L4","B19",40.694,-70.884,NA,112,"AR77",2023,10,14,"22:42:00",2023-10-14 22:42:00,"2023-10-14 22:42:43.275000+00:00",NA,NA,1.41
"383","2023-10-14 22:49:00+00:00","Bongo Net","recover","L4","B19",40.697,-70.884,NA,113,"AR77",2023,10,14,"22:49:00",2023-10-14 22:49:00,"2023-10-14 22:49:43.276000+00:00",NA,NA,1.13
"384","2023-10-16 09:10:43+00:00","Bongo Net","deploy","MVCO","B35",41.325,-70.578,"issue with winch wire reading",153,"AR77",2023,10,16,"09:10:43",2023-10-16 09:10:43,"2023-10-16 09:10:43.405000+00:00",NA,NA,2.07
"385","2023-10-16 09:17:17+00:00","Bongo Net","recover","MVCO","B35",41.327,-70.581,NA,154,"AR77",2023,10,16,"09:17:17",2023-10-16 09:17:17,"2023-10-16 09:17:43.406000+00:00",NA,NA,0.3
"386","2018-11-12 17:01:00+00:00","Bongo Net","deploy","L1","B1",41.195,-70.883,NA,4,"AR32",2018,11,12,"17:01:00",2018-11-12 17:01:00,"2018-11-12 17:01:51.568000+00:00",NA,1.96,2.23
"387","2018-11-12 19:47:00+00:00","Bongo Net","deploy","L3","B2",40.861,-70.882,NA,6,"AR32",2018,11,12,"19:47:00",2018-11-12 19:47:00,"2018-11-12 19:47:51.578000+00:00",NA,1.02,0.94
"388","2018-11-12 22:50:00+00:00","Bongo Net","deploy","L5","B3",40.508,-70.883,NA,13,"AR32",2018,11,12,"22:50:00",2018-11-12 22:50:00,"2018-11-12 22:50:51.589000+00:00",NA,1.89,2.15
"389","2018-11-13 00:48:00+00:00","Bongo Net","deploy","L6","B4",40.361,-70.876,NA,14,"AR32",2018,11,13,"00:48:00",2018-11-13 00:48:00,"2018-11-13 00:48:51.596000+00:00",NA,1.74,2.05
"390","2018-11-13 02:52:00+00:00","Bongo Net","deploy","L7","B5",40.227,-70.877,NA,17,"AR32",2018,11,13,"02:52:00",2018-11-13 02:52:00,"2018-11-13 02:52:51.603000+00:00",NA,1.57,1.28
"391","2018-11-13 05:52:00+00:00","Bongo Net","deploy","L10","B6",39.941,-70.893,NA,19,"AR32",2018,11,13,"05:52:00",2018-11-13 05:52:00,"2018-11-13 05:52:51.614000+00:00",NA,1.07,0.56
"392","2018-11-13 08:37:57+00:00","Bongo Net","deploy","L11","B7",39.776,-70.878,NA,22,"AR32",2018,11,13,"08:37:57",2018-11-13 08:37:57,"2018-11-13 08:37:51.624000+00:00",NA,0.77,0.97
"393","2019-09-20 05:06:05+00:00","Bongo Net","deploy","L6","B8",41.524,-70.672,"Net holded ~7min (wire stucked) when pulled back - wire out ~10m",28,"AR38",2019,9,21,"05:06:05",2019-09-21 05:06:00,"2019-09-21 05:06:35.286000+00:00",NA,1.99,1.92
"394","2019-09-20 18:46:50+00:00","Bongo Net","deploy",NA,NA,40.977,-70.876,NA,12,"AR38",2019,9,20,"18:46:50",2019-09-20 18:46:50,"2019-09-20 18:46:35.247000+00:00",NA,10.03,9.75
"395","2019-09-20 20:33:05+00:00","Bongo Net","deploy","L3","B2",40.856,-70.889,"deployed oblique",18,"AR38",2019,9,20,"20:33:05",2019-09-20 20:33:05,"2019-09-20 20:33:35.254000+00:00",NA,1.52,1.21
"396","2019-09-20 20:39:05+00:00","Bongo Net","recover","L3","B2",40.854,-70.89,NA,19,"AR38",2019,9,20,"20:39:05",2019-09-20 20:39:05,"2019-09-20 20:39:35.254000+00:00",NA,1.53,1.88
"397","2019-09-21 05:25:05+00:00","Bongo Net","recover","L6","B8",40.353,-70.893,"Net holded ~7min (wire stucked) when pulled back - wire out ~10m",29,"AR38",2019,9,21,"05:25:05",2019-09-21 05:25:05,"2019-09-21 05:25:35.287000+00:00",NA,-0.09,0.49
"398","2019-09-21 07:10:05+00:00","Bongo Net","deploy","L7","B9",40.223,-70.882,"Deployed from back deck - angle hard to measure",31,"AR38",2019,9,21,"07:10:05",2019-09-21 07:10:05,"2019-09-21 07:10:35.294000+00:00",NA,1.82,2.43
"399","2019-09-21 07:25:00+00:00","Bongo Net","recover","L7","B9",40.22,-70.89,NA,32,"AR38",2019,9,21,"07:25:00",2019-09-21 07:25:00,"2019-09-21 07:25:35.294000+00:00",NA,1.71,1.64
"400","2019-09-21 09:09:00+00:00","Bongo Net","deploy","L9","B10",40.096,-70.884,NA,34,"AR38",2019,9,21,"09:09:00",2019-09-21 09:09:00,"2019-09-21 09:09:35.301000+00:00",NA,0.8,1.69
"401","2019-09-21 09:27:00+00:00","Bongo Net","recover","L9","B10",40.095,-70.894,NA,35,"AR38",2019,9,21,"09:27:00",2019-09-21 09:27:00,"2019-09-21 09:27:35.302000+00:00",NA,1.61,1.6
"402","2019-09-21 11:32:00+00:00","Bongo Net","deploy","L10","B11",39.936,-70.886,NA,37,"AR38",2019,9,21,"11:32:00",2019-09-21 11:32:00,"2019-09-21 11:32:35.310000+00:00",NA,-0.21,0.39
"403","2019-09-21 11:59:00+00:00","Bongo Net","recover","L10","B11",39.935,-70.903,NA,38,"AR38",2019,9,21,"11:59:00",2019-09-21 11:59:00,"2019-09-21 11:59:35.312000+00:00",NA,1.65,2.21
"404","2019-09-21 15:18:00+00:00","Bongo Net","deploy","L11","B12",39.771,-70.892,NA,41,"AR38",2019,9,21,"15:18:00",2019-09-21 15:18:00,"2019-09-21 15:18:35.324000+00:00",NA,1.79,2.64
"405","2019-09-21 15:43:00+00:00","Bongo Net","recover","L11","B12",39.774,-70.91,NA,42,"AR38",2019,9,21,"15:43:00",2019-09-21 15:43:00,"2019-09-21 15:43:35.326000+00:00",NA,1.4,2.24
"406","2019-09-22 02:12:05+00:00","Bongo Net","deploy","L4","B14",40.702,-70.882,NA,49,"AR38",2019,9,22,"02:12:05",2019-09-22 02:12:05,"2019-09-22 02:12:35.365000+00:00",NA,2.16,1.59
"407","2019-09-22 02:20:00+00:00","Bongo Net","recover","L4","B14",40.704,-70.876,NA,50,"AR38",2019,9,22,"02:20:00",2019-09-22 02:20:00,"2019-09-22 02:20:35.365000+00:00",NA,2.46,2.32
"408","2019-09-22 04:37:00+00:00","Bongo Net","deploy","L3","B16",40.864,-70.882,NA,52,"AR38",2019,9,22,"04:37:00",2019-09-22 04:37:00,"2019-09-22 04:37:35.374000+00:00",NA,1.97,2.01
"409","2019-09-22 04:43:00+00:00","Bongo Net","recover","L3","B16",40.868,-70.881,NA,53,"AR38",2019,9,22,"04:43:00",2019-09-22 04:43:00,"2019-09-22 04:43:35.374000+00:00",NA,1.8,2.09
"410","2019-09-22 08:25:00+00:00","Bongo Net","deploy","L2","B19",41.03,-70.883,NA,57,"AR38",2019,9,22,"08:25:00",2019-09-22 08:25:00,"2019-09-22 08:25:35.388000+00:00",NA,1.38,1.59
"411","2019-09-22 08:30:00+00:00","Bongo Net","recover","L2","B19",41.032,-70.881,NA,58,"AR38",2019,9,22,"08:30:00",2019-09-22 08:30:00,"2019-09-22 08:30:35.388000+00:00",NA,1.97,2.1
"412","2021-11-09 00:25:00+00:00","Ring Net","deploy","L3","R3",40.865,-70.884,"target depth 51m",96,"AR61B",2021,11,9,"00:25:00",2021-11-09 00:25:00,"2021-11-09 00:25:06.017000+00:00",NA,0.2,0.72
"413","2021-11-09 00:29:00+00:00","Ring Net","recover","L3","R3",40.865,-70.884,NA,97,"AR61B",2021,11,9,"00:29:00",2021-11-09 00:29:00,"2021-11-09 00:29:06.017000+00:00",NA,-0.06,1.34
"414","2021-11-09 04:43:00+00:00","Ring Net","deploy","L5","R5",40.513,-70.884,"target depth 53m",98,"AR61B",2021,11,9,"04:43:00",2021-11-09 04:43:00,"2021-11-09 04:43:06.033000+00:00",NA,0.22,0.88
"415","2021-11-09 04:55:00+00:00","Ring Net","recover","L5","R5",40.513,-70.884,NA,99,"AR61B",2021,11,9,"04:55:00",2021-11-09 04:55:00,"2021-11-09 04:55:06.034000+00:00",NA,0.19,1.24
"416","2021-11-09 17:03:00+00:00","Ring Net","recover","L10","R7",39.94,-70.883,NA,101,"AR61B",2021,11,9,"17:03:00",2021-11-09 17:03:00,"2021-11-09 17:03:06.080000+00:00",NA,0.63,0.24
"417","2021-11-10 03:35:00+00:00","Ring Net","deploy","L11","R9",39.772,-70.864,"target depth 200m",94,"AR61B",2021,11,10,"03:35:00",2021-11-10 03:35:00,"2021-11-10 03:35:06.121000+00:00",NA,-0.31,0.92
"418","2021-11-10 03:50:00+00:00","Ring Net","recover","L11","R9",39.772,-70.857,NA,95,"AR61B",2021,11,10,"03:50:00",2021-11-10 03:50:00,"2021-11-10 03:50:06.122000+00:00",NA,0.33,0.51
"419","2021-11-10 14:18:00+00:00","Ring Net","deploy","L9","R11",40.098,-70.883,"target depth 144m",102,"AR61B",2021,11,10,"14:18:00",2021-11-10 14:18:00,"2021-11-10 14:18:06.162000+00:00",NA,0.19,0.48
"420","2021-11-10 14:29:00+00:00","Ring Net","recover","L9","R11",40.098,-70.883,NA,103,"AR61B",2021,11,10,"14:29:00",2021-11-10 14:29:00,"2021-11-10 14:29:06.162000+00:00",NA,0.23,0.23
"421","2021-11-10 16:49:00+00:00","Ring Net","deploy","L10","R7",40.117,-70.824,"target depth 200m",100,"AR61B",2021,11,10,"16:49:00",2021-11-10 16:49:00,"2021-11-10 16:49:06.171000+00:00",NA,10.6,10.31
"422","2021-11-11 14:27:00+00:00","Ring Net","deploy","L6","R18",40.364,-70.883,"target depth 93m",179,"AR61B",2021,11,11,"14:27:00",2021-11-11 14:27:00,"2021-11-11 14:27:06.254000+00:00",NA,0.01,0.2
"423","2021-11-11 14:34:00+00:00","Ring Net","recover","L6","R18",40.364,-70.883,NA,180,"AR61B",2021,11,11,"14:34:00",2021-11-11 14:34:00,"2021-11-11 14:34:06.255000+00:00",NA,-0.02,0.23
"424","2018-04-03 20:59:47+00:00","Ring Net","deploy","L1","R1",41.185,-70.883,"cast depth 17m",20,"AR28B",2018,4,3,"20:59:47",2018-04-03 20:52:00,"2018-04-03 20:52:24.041000+00:00",NA,0.21,0.33
"425","2018-04-03 22:25:02+00:00","Ring Net","deploy","L2","R2",41.031,-70.883,"cast depth 40m cod end broke free",21,"AR28B",2018,4,3,"22:25:02",2018-04-03 22:25:02,"2018-04-03 22:25:24.046000+00:00",NA,0.21,0.13
"426","2018-04-04 00:25:02+00:00","Ring Net","deploy","L3","R3",40.864,-70.885,"cast depth 50m?",22,"AR28B",2018,4,4,"00:25:02",2018-04-04 00:25:02,"2018-04-04 00:25:24.053000+00:00",NA,0.32,0.22
"427","2018-04-04 02:19:02+00:00","Ring Net","deploy","L4","R4",40.697,-70.883,"cast depth 62m",23,"AR28B",2018,4,4,"02:19:02",2018-04-04 02:19:02,"2018-04-04 02:19:24.060000+00:00",NA,0.14,0.45
"428","2018-04-04 04:30:02+00:00","Ring Net","deploy","L5","R5",40.529,-70.881,"cast depth 72m",24,"AR28B",2018,4,4,"04:30:02",2018-04-04 04:30:02,"2018-04-04 04:30:24.068000+00:00",NA,0.13,1.07
"429","2018-04-09 15:45:00+00:00","Ring Net","deploy","L10","R10",39.94,-70.882,"cast depth 438m",229,"AR28B",2018,4,9,"15:45:00",2018-04-09 15:45:00,"2018-04-09 15:45:24.557000+00:00",NA,0.55,0.21
"430","2018-04-10 02:55:02+00:00","Ring Net","deploy","L11","R12",39.773,-70.884,"cast depth 200m - salp central",230,"AR28B",2018,4,10,"02:55:02",2018-04-10 02:55:02,"2018-04-10 02:55:24.600000+00:00",NA,0.03,0.76
"431","2018-04-10 18:55:02+00:00","Ring Net","deploy","L9","R17",40.096,-70.885,"cast depth 145m",231,"AR28B",2018,4,10,"18:55:02",2018-04-10 18:55:02,"2018-04-10 18:55:24.660000+00:00",NA,-0.3,0.23
"432","2018-04-11 12:56:02+00:00","Ring Net","deploy","L7","R27",40.227,-70.885,"cast depth 120m",232,"AR28B",2018,4,11,"12:56:02",2018-04-11 12:56:02,"2018-04-11 12:56:24.729000+00:00",NA,0.11,0.16
"433","2018-04-11 18:40:02+00:00","Ring Net","deploy","L6","R28",40.359,-70.885,"cast depth 87m",233,"AR28B",2018,4,11,"18:40:02",2018-04-11 18:40:02,"2018-04-11 18:40:24.750000+00:00",NA,-0.84,0.37
"434","2018-04-12 12:40:02+00:00","Ring Net","deploy","L8","R37",40.137,-70.775,"cast depth 129m",234,"AR28B",2018,4,12,"12:40:02",2018-04-12 12:40:02,"2018-04-12 12:40:24.818000+00:00",NA,0.11,0.33
"435","2018-10-21 09:12:43+00:00","Ring Net","recover","L6","R1",40.386,-70.891,"approximate time of recovery: 0900 UTC",20,"AR31A",2018,10,21,"09:12:43",2018-10-21 08:56:00,"2018-10-21 08:56:27.381000+00:00",NA,0.71,0.24
"436","2018-10-21 10:32:00+00:00","Ring Net","deploy","L5","R2",40.514,-70.881,NA,23,"AR31A",2018,10,21,"10:32:00",2018-10-21 10:32:00,"2018-10-21 10:32:27.387000+00:00",NA,0.7,0.85
"437","2018-10-21 12:26:00+00:00","Ring Net","deploy","L4","R3",40.696,-70.884,NA,25,"AR31A",2018,10,21,"12:26:00",2018-10-21 12:26:00,"2018-10-21 12:26:27.394000+00:00",NA,0.86,0.46
"438","2019-04-15 05:06:00+00:00","Ring Net","deploy","L4","R2",40.698,-70.886,"LTER L4  target depth 62m",31,"AR34B",2019,4,15,"05:06:00",2019-04-15 05:06:00,"2019-04-15 05:06:21.646000+00:00",NA,0.91,0.08
"439","2019-04-15 05:12:00+00:00","Ring Net","recover","L4","R2",40.698,-70.887,NA,32,"AR34B",2019,4,15,"05:12:00",2019-04-15 05:12:00,"2019-04-15 05:12:21.647000+00:00",NA,0.25,0.21
"440","2019-04-15 06:47:00+00:00","Ring Net","deploy","L3","R3",40.864,-70.883,"LTER L3 target depth 51m",33,"AR34B",2019,4,15,"06:47:00",2019-04-15 06:47:00,"2019-04-15 06:47:21.653000+00:00",NA,0.3,0.2
"441","2019-04-15 06:54:00+00:00","Ring Net","recover","L3","R3",40.864,-70.884,NA,34,"AR34B",2019,4,15,"06:54:00",2019-04-15 06:54:00,"2019-04-15 06:54:21.653000+00:00",NA,-0.14,0.15
"442","2019-04-15 08:27:00+00:00","Ring Net","deploy","L2","R4",41.031,-70.881,"LTER L2  target depth 42m",35,"AR34B",2019,4,15,"08:27:00",2019-04-15 08:27:00,"2019-04-15 08:27:21.659000+00:00",NA,0.22,0.64
"443","2019-04-15 08:31:00+00:00","Ring Net","recover","L2","R4",41.031,-70.881,NA,36,"AR34B",2019,4,15,"08:31:00",2019-04-15 08:31:00,"2019-04-15 08:31:21.659000+00:00",NA,0.07,0.88
"444","2019-04-15 10:05:00+00:00","Ring Net","deploy","L1","R5",41.197,-70.883,"LTER L1  target depth 19m",37,"AR34B",2019,4,15,"10:05:00",2019-04-15 10:05:00,"2019-04-15 10:05:21.665000+00:00",NA,0.08,0.51
"445","2019-04-15 10:08:00+00:00","Ring Net","recover","L1","R5",41.197,-70.883,NA,38,"AR34B",2019,4,15,"10:08:00",2019-04-15 10:08:00,"2019-04-15 10:08:21.665000+00:00",NA,0.09,0.49
"446","2019-04-17 03:32:00+00:00","Ring Net","deploy","L7","R6",40.226,-70.885,"LTER L7 target depth 123m",88,"AR34B",2019,4,17,"03:32:00",2019-04-17 03:32:00,"2019-04-17 03:32:21.823000+00:00",NA,-0.14,1.01
